CASE_NUM,CRIME_DESC,CHARGE_CODE,CHARGE_DESC,CRIME_PART,ADDRESS,CITY,DATE,CATEGORY,POINT_X,POINT_Y
231000233,IDENTITY THEFT FRAUD,2609,IDENTITY THEFT,A,2600 BLOCK DEVONSHIRE,ANN ARBOR,2023-03-20 22:58:00,FRAUD,-83.70818559999998,42.27020710000005
230013711,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,2304,LARCENY - PARTS & ACCESSORIES FROM VEHICLE - LFA,A,3000 BLOCK SIGNATURE BLVD,ANN ARBOR,2023-04-01 01:45:00,LARCENY - FROM AUTO (LFA),-83.75351099899996,42.23987099900006
230013567,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,2304,LARCENY - PARTS & ACCESSORIES FROM VEHICLE - LFA,A,3200 BLOCK BOARDWALK DR,ANN ARBOR,2023-03-31 20:25:00,LARCENY - FROM AUTO (LFA),-83.73593439999996,42.24093140000008
230009588,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2901,DAMAGE TO PROPERTY - BUSINESS PROPERTY - MDOP,A,300 BLOCK W WASHINGTON,ANN ARBOR,2023-03-04 00:25:00,DAMAGE TO PROPERTY,-83.75107849899996,42.28094849900003
230009588,DRIVING UNDER THE INFLUENCE,80413,OPERATING UNDER THE INFLUENCE OF ALCOHOL / LIQUOR OWI 3RD OFFENSE,B,300 BLOCK W WASHINGTON,ANN ARBOR,2023-03-04 00:25:00,OUI OF LIQUOR / DRUGS,-83.75107849899996,42.28094849900003
230011301,FALSE PRETENSE/SWINDLE/CONFIDENCE GAME,2699,FRAUD (OTHER),A,400 BLOCK E WASHINGTON ST,ANN ARBOR,2023-03-12 12:00:00,FRAUD,-83.74347470099997,42.28060969900008
230013565,SHOPLIFTING,3074,RETAIL FRAUD THEFT 2ND DEGREE,A,300 BLOCK N MAPLE RD,ANN ARBOR,2023-03-31 20:22:00,LARCENY - RETAIL FRAUD,-83.78152499999999,42.28486700000008
230013606,ALL OTHER,7380,NUISANCES ORD - NOISE / PROHIBITED HOURS / AREA,B,1900 BLOCK GEDDES AVE,ANN ARBOR,2023-04-01 00:21:00,OTHER - ORDINANCE VIOLATIONS,-83.72365280099996,42.275157500000034
230012698,THEFT FROM BUILDING,2308,"LARCENY - FROM BUILDING (INCLUDES LIBRARY, OFFICE USED BY PUBLIC, ETC)",A,300 BLOCK DETROIT ST,ANN ARBOR,2023-03-24 18:59:30,LARCENY - ALL OTHER,-83.74626689999997,42.28335490000006
230013687,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,400 BLOCK W OAKBROOK DR,ANN ARBOR,2023-04-01 01:30:00,LARCENY - FROM AUTO (LFA),-83.75299480099994,42.24521540000006
230013869,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,3300 BLOCK CREEK DR,ANN ARBOR,2023-04-02 02:59:00,ASSAULT - SIMPLE,-83.69792900099998,42.24097819900004
230013540,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,100 BLOCK N MAPLE RD,ANN ARBOR,2023-03-31 16:29:00,LARCENY - FROM AUTO (LFA),-83.78181569899994,42.28156800000005
230013040,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,3500 BLOCK S STATE ST,ANN ARBOR,2023-03-28 01:30:00,LARCENY - FROM AUTO (LFA),-83.73929139899997,42.23911029900006
230013467,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,1800 BLOCK STADIUM PL,ANN ARBOR,2023-03-31 02:21:00,ASSAULT - SIMPLE,-83.76967550099994,42.26691100000005
230011606,INTIMIDATION,1380,"TELEPHONE USED FOR HARASSMENT, THREATS",A,3600 BLOCK WEEBURN,ANN ARBOR,2023-03-18 00:47:00,INTIMIDATION / STALKING,-83.68719500099996,42.23945800000007
230011606,INTIMIDATION,1382,STALKING (MISDEMEANOR),A,3600 BLOCK WEEBURN,ANN ARBOR,2023-03-18 00:47:00,INTIMIDATION / STALKING,-83.68719500099996,42.23945800000007
230013235,DISORDERLY CONDUCT,5311,DISORDERLY CONDUCT,B,300 BLOCK E HURON ST,ANN ARBOR,2023-03-29 13:19:00,PUBLIC PEACE,-83.74572750099998,42.28182970000006
230011401,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2902,DAMAGE TO PROPERTY - PRIVATE PROPERTY - MDOP,A,2600 BLOCK MEADE CT,ANN ARBOR,2023-03-17 00:28:00,DAMAGE TO PROPERTY,-83.70820239999995,42.310271801000056
230005719,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,600 BLOCK W JEFFERSON ST,ANN ARBOR,2023-02-09 14:36:00,ASSAULT - SIMPLE,-83.75519960099996,42.27637240000007
230012196,FORCIBLE FONDLING,1178,CSC 4TH DEGREE -FORCIBLE CONTACT,A,700 BLOCK N UNIVERSITY AVE,ANN ARBOR,2023-03-14 22:13:00,SEX OFFENSES - CSC,-83.73977880099994,42.27878350000003
230013961,DRUG/NARCOTIC VIOLATIONS,3547,METHAMPHETAMINE - POSSESS,A,400 BLOCK N DIVISION ST,ANN ARBOR,2023-04-03 06:01:00,DRUG OFFENSES,-83.74588319999998,42.28375660000006
231000183,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,3200 BLOCK BOARDWALK DR,ANN ARBOR,2023-03-03 12:00:00,LARCENY - FROM AUTO (LFA),-83.73593439999996,42.24093140000008
231000183,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2902,DAMAGE TO PROPERTY - PRIVATE PROPERTY - MDOP,A,3200 BLOCK BOARDWALK DR,ANN ARBOR,2023-03-03 12:00:00,DAMAGE TO PROPERTY,-83.73593439999996,42.24093140000008
230013238,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,3200 BLOCK E EISENHOWER PKWY,ANN ARBOR,2023-03-29 13:25:30,ASSAULT - SIMPLE,-83.71435100099995,42.24358840000008
230013815,FALSE PRETENSE/SWINDLE/CONFIDENCE GAME,2677,"DEFRAUDING HOTELS, RESTAURANTS, INNKEEPER, ETC",A,2100 BLOCK S STATE ST,ANN ARBOR,2023-04-01 21:11:00,FRAUD,-83.73897299899994,42.25558039900005
230013900,ALL OTHER,5013,CONDITIONAL RELEASE VIOLATION,B,1600 BLOCK S STATE ST,ANN ARBOR,2023-03-29 18:48:00,OBSTRUCTING JUSTICE,-83.74004270099994,42.26068920000006
230001677,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,1900 BLOCK DEXTER AVE,ANN ARBOR,2023-01-13 07:00:00,ASSAULT - SIMPLE,-83.77165679999996,42.283005400000036
231000237,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,2000 BLOCK MEDFORD RD,ANN ARBOR,2023-03-30 18:30:00,LARCENY - ALL OTHER,-83.71489069899997,42.258699300000046
230014058,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,1000 BLOCK PENNSYLVANIA AVE,ANN ARBOR,2023-04-03 20:10:00,ASSAULT - SIMPLE,-83.77876769999995,42.26910820000006
230014058,BURGLARY/BREAKING & ENTERING,2202,B&E - BURGLARY - FORCED ENTRY - RESIDENCE - HOME INVASION,A,1000 BLOCK PENNSYLVANIA AVE,ANN ARBOR,2023-04-03 20:10:00,BURGLARY - RESIDENTIAL,-83.77876769999995,42.26910820000006
230014058,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2902,DAMAGE TO PROPERTY - PRIVATE PROPERTY - MDOP,A,1000 BLOCK PENNSYLVANIA AVE,ANN ARBOR,2023-04-03 20:10:00,DAMAGE TO PROPERTY,-83.77876769999995,42.26910820000006
230010847,SHOPLIFTING,3074,RETAIL FRAUD THEFT 2ND DEGREE,A,900 BLOCK W EISENHOWER PKWY,ANN ARBOR,2023-03-05 14:48:00,LARCENY - RETAIL FRAUD,-83.75878889999996,42.24650570000006
231000243,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,800 BLOCK W LIBERTY ST,ANN ARBOR,2023-04-03 03:00:00,LARCENY - FROM AUTO (LFA),-83.75805379899998,42.27827150000007
230013408,THEFT FROM BUILDING,2308,"LARCENY - FROM BUILDING (INCLUDES LIBRARY, OFFICE USED BY PUBLIC, ETC)",A,600 BLOCK MONROE ST,ANN ARBOR,2023-03-24 13:45:00,LARCENY - ALL OTHER,-83.74161949999996,42.272975200000076
230014188,FALSE PRETENSE/SWINDLE/CONFIDENCE GAME,2699,FRAUD (OTHER),A,200 BLOCK LYNDEN GLEN DR,ANN ARBOR,2023-04-04 18:22:00,FRAUD,-83.74489759999994,42.251859900000056
231000234,ALL OTHER LARCENY,2309,LARCENY - FROM YARDS (GROUNDS SURROUNDING A BUILDING),A,900 BLOCK CHURCH ST,ANN ARBOR,2023-03-31 02:39:00,LARCENY - ALL OTHER,-83.73412429999996,42.27092790000006
230013938,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,300 BLOCK W LIBERTY ST,ANN ARBOR,2023-04-02 19:28:00,LARCENY - ALL OTHER,-83.75127370099995,42.27972550000004
230014181,FALSE PRETENSE/SWINDLE/CONFIDENCE GAME,2699,FRAUD (OTHER),A,3600 BLOCK GREEN BRIER BLVD,ANN ARBOR,2023-03-12 12:00:00,FRAUD,-83.68998230099999,42.29924170000004
230014178,ARSON,2006,ARSON -RESIDENCE,A,3300 BLOCK BRAEBURN CIR,ANN ARBOR,2023-04-04 18:40:00,ARSON,-83.70581929899998,42.23216179900004
230011187,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,900 BLOCK SUNNYSIDE DR,ANN ARBOR,2023-03-15 02:00:00,LARCENY - FROM AUTO (LFA),-83.75989540099994,42.26950090100007
230011181,THEFT FROM BUILDING,2308,"LARCENY - FROM BUILDING (INCLUDES LIBRARY, OFFICE USED BY PUBLIC, ETC)",A,300 BLOCK W HURON ST,ANN ARBOR,2023-03-15 04:15:00,LARCENY - ALL OTHER,-83.75166069999995,42.28180800000007
231000246,FALSE PRETENSE/SWINDLE/CONFIDENCE GAME,2602,FRAUD - SWINDLE,A,2600 BLOCK WHITEWOOD ST,ANN ARBOR,2023-03-30 11:00:00,FRAUD,-83.69142530099998,42.24860540000003
230013718,FALSE PRETENSE/SWINDLE/CONFIDENCE GAME,2699,FRAUD (OTHER),A,100 BLOCK HARBOR WAY,ANN ARBOR TWP,2023-03-29 12:00:00,FRAUD,-83.74870649899998,42.247925201000044
230014123,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,3800 BLOCK RESEARCH PARK DR,ANN ARBOR,2023-04-04 08:41:00,LARCENY - FROM AUTO (LFA),-83.73444039999998,42.23286550100005
230012300,THEFT FROM BUILDING,2308,"LARCENY - FROM BUILDING (INCLUDES LIBRARY, OFFICE USED BY PUBLIC, ETC)",A,300 BLOCK S FIFTH AVE,ANN ARBOR,2023-03-22 11:29:30,LARCENY - ALL OTHER,-83.74565850099998,42.278193600000066
230014103,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2902,DAMAGE TO PROPERTY - PRIVATE PROPERTY - MDOP,A,3500 BLOCK GREEN BRIER BLVD,ANN ARBOR,2023-04-04 02:15:00,DAMAGE TO PROPERTY,-83.69213709999997,42.29779860000008
230012341,ALL OTHER,2298,BURGLARY - ENTERING WITHOUT PERMISSION,B,1100 BLOCK PACKARD ST,ANN ARBOR,2023-03-23 19:03:30,BURGLARY - ALL OTHER,-83.73541560099994,42.26644090100007
230011115,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,1100 BLOCK MARTIN PL,ANN ARBOR,2023-03-12 01:00:00,LARCENY - FROM AUTO (LFA),-83.72873380099998,42.26753340000005
230014122,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,3800 BLOCK RESEARCH PARK DR,ANN ARBOR,2023-04-04 08:22:30,LARCENY - FROM AUTO (LFA),-83.73444039999998,42.23286550100005
230011109,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,100 BLOCK BRIARWOOD CIR,ANN ARBOR,2023-03-14 16:53:00,ASSAULT - SIMPLE,-83.74757489899997,42.24036790100007
230014295,BAD CHECKS,2693,UTTERING AND PUBLISHING CHECK,B,200 BLOCK HURON VIEW BLVD,ANN ARBOR,2023-03-02 00:00:00,FRAUD,-83.74900129999997,42.298485999000036
230007611,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,3000 BLOCK AILSA CRAIG,ANN ARBOR,2023-02-21 23:33:00,ASSAULT - SIMPLE,-83.68619459999996,42.24258100000003
230013764,FALSE PRETENSE/SWINDLE/CONFIDENCE GAME,2699,FRAUD (OTHER),A,2500 BLOCK KIMBERLY RD,ANN ARBOR,2023-03-31 12:01:00,FRAUD,-83.71663419999999,42.25234839900003
230014101,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,100 BLOCK S MAIN ST,ANN ARBOR,2023-04-03 14:45:00,LARCENY - FROM AUTO (LFA),-83.74910899899999,42.28072920000005
230014304,BURGLARY/BREAKING & ENTERING,2203,B&E - BURGLARY - FORCED ENTRY - NON-RESIDENCE,A,2000 BLOCK CHAMPAGNE DR,ANN ARBOR,2023-04-05 18:33:00,BURGLARY - ALL OTHER,-83.71704929999999,42.23425560000004
230014340,LIQUOR LAW VIOLATION,4103,"LIQUOR - TRANSPORT (OPEN CONTAINER, ETC)",B,S DIVISION ST & HILL ST,ANN ARBOR,2023-04-05 23:58:00,LIQUOR LAW VIOLATION,-83.74441100099995,42.27177669900004
230013422,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2901,DAMAGE TO PROPERTY - BUSINESS PROPERTY - MDOP,A,2100 BLOCK E ELLSWORTH RD,ANN ARBOR,2023-03-30 19:01:00,DAMAGE TO PROPERTY,-83.71381489899994,42.230336899000065
230014403,ALL OTHER,4801,RESISTING OFFICER,B,300 BLOCK W HURON ST,ANN ARBOR,2023-04-06 11:50:00,OBSTRUCTING POLICE,-83.75166069999995,42.28180800000007
230010951,FALSE PRETENSE/SWINDLE/CONFIDENCE GAME,2674,FRAUD (LARCENY) BY CONVERSION,A,300 BLOCK W HURON ST,ANN ARBOR,2023-03-13 11:57:00,FRAUD,-83.75166069999995,42.28180800000007
230014130,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,2304,LARCENY - PARTS & ACCESSORIES FROM VEHICLE - LFA,A,3000 BLOCK JACKSON RD,ANN ARBOR,2023-04-04 00:45:00,LARCENY - FROM AUTO (LFA),-83.79148279999998,42.28372970000004
230013973,FALSE PRETENSE/SWINDLE/CONFIDENCE GAME,2602,FRAUD - SWINDLE,A,500 BLOCK S MAIN ST,ANN ARBOR,2023-03-27 13:52:30,FRAUD,-83.74916610099996,42.27554420000007
230012202,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2901,DAMAGE TO PROPERTY - BUSINESS PROPERTY - MDOP,A,300 BLOCK S MAIN ST,ANN ARBOR,2023-03-22 17:46:00,DAMAGE TO PROPERTY,-83.74823769899996,42.27937760000003
230013394,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,400 BLOCK S MAPLE RD,ANN ARBOR,2023-03-30 09:30:00,LARCENY - ALL OTHER,-83.78214749999995,42.277596800000026
230014271,FALSE PRETENSE/SWINDLE/CONFIDENCE GAME,2602,FRAUD - SWINDLE,A,1100 BLOCK NIELSEN CT,ANN ARBOR,2023-04-05 13:19:00,FRAUD,-83.73352829999999,42.289841899000066
230014118,FORCIBLE FONDLING,1178,CSC 4TH DEGREE -FORCIBLE CONTACT,A,3500 BLOCK PITTSVIEW DR,ANN ARBOR,2023-04-03 12:00:00,SEX OFFENSES - CSC,-83.69261599899994,42.23617000000007
230014248,ALL OTHER,3605,INDECENT EXPOSURE,B,2200 BLOCK PLATT RD,ANN ARBOR,2023-04-05 10:52:00,SEX OFFENSES - OTHER,-83.70040709999995,42.25586120000003
230014248,ALL OTHER,4801,RESISTING OFFICER,B,2200 BLOCK PLATT RD,ANN ARBOR,2023-04-05 10:52:00,OBSTRUCTING POLICE,-83.70040709999995,42.25586120000003
230013154,ALL OTHER,4801,RESISTING OFFICER,B,3400 BLOCK PLATT RD,ANN ARBOR,2023-03-28 20:14:00,OBSTRUCTING POLICE,-83.69963260099996,42.239153600000066
230013154,DISORDERLY CONDUCT,5311,DISORDERLY CONDUCT,B,3400 BLOCK PLATT RD,ANN ARBOR,2023-03-28 20:14:00,PUBLIC PEACE,-83.69963260099996,42.239153600000066
230014002,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2901,DAMAGE TO PROPERTY - BUSINESS PROPERTY - MDOP,A,300 BLOCK S THAYER ST,ANN ARBOR,2023-04-03 01:00:00,DAMAGE TO PROPERTY,-83.73987669999997,42.27924740000003
230007533,FALSE PRETENSE/SWINDLE/CONFIDENCE GAME,2602,FRAUD - SWINDLE,A,3200 BLOCK WASHTENAW AVE,ANN ARBOR,2023-02-21 12:00:00,FRAUD,-83.69626200099998,42.256677800000034
230014460,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2999,DAMAGE TO PROPERTY - MDOP (OTHER),A,2200 BLOCK WEST STADIUM,ANN ARBOR,2023-04-06 20:16:00,DAMAGE TO PROPERTY,-83.77837440099995,42.27576030000006
230014294,WEAPON LAW VIOLATIONS,5299,WEAPONS OFFENSE (OTHER),A,400 BLOCK N DIVISION ST,ANN ARBOR,2023-04-05 17:13:00,WEAPONS OFFENSE,-83.74454139999995,42.284016000000065
231000238,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,700 BLOCK S DIVISION ST,ANN ARBOR,2023-03-31 14:07:30,LARCENY - FROM AUTO (LFA),-83.74415779899994,42.27196150000003
231000247,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,400 BLOCK HAMILTON PL,ANN ARBOR,2023-04-05 04:30:00,LARCENY - FROM AUTO (LFA),-83.74500450099998,42.27744989900003
230007466,FORCIBLE FONDLING,1178,CSC 4TH DEGREE -FORCIBLE CONTACT,A,300 BLOCK W HURON ST,ANN ARBOR,2023-02-21 01:04:00,SEX OFFENSES - CSC,-83.75169959899995,42.281781899000066
230014491,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2901,DAMAGE TO PROPERTY - BUSINESS PROPERTY - MDOP,A,200 BLOCK N MAIN ST,ANN ARBOR,2023-04-06 22:55:00,DAMAGE TO PROPERTY,-83.74877710099997,42.28251379900007
230014491,DISORDERLY CONDUCT,5311,DISORDERLY CONDUCT,B,200 BLOCK N MAIN ST,ANN ARBOR,2023-04-06 22:55:00,PUBLIC PEACE,-83.74877710099997,42.28251379900007
231000253,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,2500 BLOCK MEADE CT,ANN ARBOR,2023-04-05 13:30:00,LARCENY - ALL OTHER,-83.70945499999993,42.310325000000034
230014638,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,3400 BLOCK PLATT RD,ANN ARBOR,2023-04-06 23:07:30,LARCENY - FROM AUTO (LFA),-83.69963260099996,42.239153600000066
230012810,ALL OTHER,5309,HARASSING COMMUNICATIONS,B,900 BLOCK SHERWOOD ST,ANN ARBOR,2023-03-26 13:50:00,PUBLIC PEACE,-83.73687150099994,42.266115600000035
230014603,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,1100 BLOCK S STATE ST,ANN ARBOR,2023-04-07 04:15:00,LARCENY - FROM AUTO (LFA),-83.74025589999997,42.26851790000006
230014522,THEFT FROM BUILDING,2308,"LARCENY - FROM BUILDING (INCLUDES LIBRARY, OFFICE USED BY PUBLIC, ETC)",A,1200 BLOCK S UNIVERSITY AVE,ANN ARBOR,2023-04-06 23:20:00,LARCENY - ALL OTHER,-83.73427940099998,42.27478940000003
230014755,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,E LIBERTY ST & S DIVISION ST,ANN ARBOR,2023-04-08 14:50:00,ASSAULT - SIMPLE,-83.74405620099998,42.27943429900006
230014722,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,600 BLOCK N MAIN ST,ANN ARBOR,2023-04-08 01:30:00,LARCENY - FROM AUTO (LFA),-83.74826529899997,42.286983700000064
230014768,TRESPASS OF REAL PROPERTY,5707,TRESPASS (OTHER),B,300 BLOCK N MAIN ST,ANN ARBOR,2023-04-08 17:27:00,TRESPASSING / INVASION OF PRIVACY,-83.74800949999997,42.28344990000005
230014721,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,600 BLOCK N MAIN ST,ANN ARBOR,2023-04-08 01:30:00,LARCENY - FROM AUTO (LFA),-83.74826529899997,42.286983700000064
230014356,MOTOR VEHICLE THEFT,2404,VEHICLE THEFT UDAA (REPORTED BY YOUR JURISDICTION),A,2000 BLOCK MEDFORD RD,ANN ARBOR,2023-04-06 00:56:00,MOTOR VEHICLE THEFT / FRAUD,-83.71441469899997,42.25902610000003
230014611,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,2000 BLOCK PAULINE BLVD,ANN ARBOR,2023-04-07 15:00:00,ASSAULT - SIMPLE,-83.77528259999997,42.26778440000004
230014698,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,3600 BLOCK PLYMOUTH RD,ANN ARBOR,2023-04-08 02:03:00,ASSAULT - SIMPLE,-83.69030989899994,42.30697550000008
230014663,AGGRAVATED ASSAULT,1305,AGG/FEL ASSAULT - NON-FAMILY - OTHER WEAPON,A,2300 BLOCK W STADIUM BLVD,ANN ARBOR,2023-04-07 22:00:00,ASSAULT - AGGRAVATED,-83.77808339999996,42.27729970000007
230014655,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,100 BLOCK S STATE ST,ANN ARBOR,2023-04-07 20:35:00,ASSAULT - SIMPLE,-83.74161919899996,42.28073340100008
230014717,BURGLARY/BREAKING & ENTERING,2202,B&E - BURGLARY - FORCED ENTRY - RESIDENCE - HOME INVASION,A,2100 BLOCK WOODSIDE RD,ANN ARBOR,2023-04-08 02:00:00,BURGLARY - RESIDENTIAL,-83.72053619899998,42.264840400000026
230005548,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,2304,LARCENY - PARTS & ACCESSORIES FROM VEHICLE - LFA,A,1000 BLOCK ARBORDALE ST,ANN ARBOR,2023-02-08 03:30:00,LARCENY - FROM AUTO (LFA),-83.76742439899994,42.26839630000006
230014826,LIQUOR LAW VIOLATION,4103,"LIQUOR - TRANSPORT (OPEN CONTAINER, ETC)",B,HILL ST & CHURCH ST,ANN ARBOR,2023-04-09 02:07:00,LIQUOR LAW VIOLATION,-83.73449549899999,42.27209920000007
230014826,DISORDERLY CONDUCT,5311,DISORDERLY CONDUCT,B,HILL ST & CHURCH ST,ANN ARBOR,2023-04-09 02:07:00,PUBLIC PEACE,-83.73449549899999,42.27209920000007
230014826,ALL OTHER,6274,LITTERING ON PUBLIC OR PRIVATE PROPERTY,B,HILL ST & CHURCH ST,ANN ARBOR,2023-04-09 02:07:00,OTHER - MICR OFFENSES,-83.73449549899999,42.27209920000007
230014576,ALL OTHER,5013,CONDITIONAL RELEASE VIOLATION,B,JACKSON AVE & N MAPLE RD,ANN ARBOR,2023-04-07 13:25:00,OBSTRUCTING JUSTICE,-83.78032180099996,42.280520900000056
230014628,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,400 BLOCK S MAPLE RD,ANN ARBOR,2023-04-06 17:30:00,LARCENY - FROM AUTO (LFA),-83.78214749999995,42.277596800000026
230014837,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,MILLER AVE AND SPRING ST,ANN ARBOR,2023-04-09 05:35:00,ASSAULT - SIMPLE,-83.75237219999997,42.283736101000045
230014856,MOTOR VEHICLE THEFT,2404,VEHICLE THEFT UDAA (REPORTED BY YOUR JURISDICTION),A,2500 BLOCK PACKARD ST,ANN ARBOR,2023-04-09 05:30:00,MOTOR VEHICLE THEFT / FRAUD,-83.72340029899993,42.25014790000006
230014369,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,2304,LARCENY - PARTS & ACCESSORIES FROM VEHICLE - LFA,A,3600 BLOCK PLYMOUTH RD,ANN ARBOR,2023-04-06 07:30:00,LARCENY - FROM AUTO (LFA),-83.69114279999997,42.30548710000005
230014831,ALL OTHER,7380,NUISANCES ORD - NOISE / PROHIBITED HOURS / AREA,B,1100 BLOCK E UNIVERSITY AVE,ANN ARBOR,2023-04-09 02:37:30,OTHER - ORDINANCE VIOLATIONS,-83.73628709899998,42.26852180100008
230014028,IDENTITY THEFT FRAUD,2609,IDENTITY THEFT,A,1300 BLOCK S UNIVERSITY AVE,ANN ARBOR,2023-03-31 22:00:00,FRAUD,-83.73282579999994,42.274564300000065
230014890,THEFT FROM BUILDING,2308,"LARCENY - FROM BUILDING (INCLUDES LIBRARY, OFFICE USED BY PUBLIC, ETC)",A,100 BLOCK W WASHINGTON ST,ANN ARBOR,2023-04-09 16:32:00,LARCENY - ALL OTHER,-83.74944099999999,42.28032539900005
231000260,BURGLARY/BREAKING & ENTERING,2204,B&E - BURGLARY - NO FORCED ENTRY - RESIDENCE- HOME INVASION,A,400 BLOCK S 1ST ST,ANN ARBOR,2023-04-06 00:00:00,BURGLARY - RESIDENTIAL,-83.75083090099997,42.27662310000005
230007131,EMBEZZLEMENT,2701,EMBEZZLEMENT - BUSINESS PROPERTY,A,500 BLOCK BRIARWOOD CIR,ANN ARBOR,2023-01-31 06:36:30,EMBEZZLEMENT,-83.74690999999996,42.24224050000004
231000255,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,1000 BLOCK BLUESTEM LN,ANN ARBOR,2023-04-07 00:15:00,LARCENY - ALL OTHER,-83.77952730099997,42.27009460000005
230014019,IDENTITY THEFT FRAUD,2609,IDENTITY THEFT,A,1300 BLOCK HUTCHINS AVE,ANN ARBOR,2023-04-03 13:00:00,FRAUD,-83.75669709999994,42.26506839900003
230014931,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,200 BLOCK N MAIN ST,ANN ARBOR,2023-04-09 23:15:00,ASSAULT - SIMPLE,-83.74877710099997,42.28251379900007
